Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,3,25,4,1607,1600,1818,1810,WN,2056,N440,71,70,48,8,7,LAS,PHX,256,5,18,0,,0,0,0,0,0,0
2004,3,25,4,2215,2215,12,15,WN,2126,N713SW,57,60,46,-3,0,LAS,PHX,256,3,8,0,,0,0,0,0,0,0
2004,3,25,4,1025,1025,1237,1240,WN,2200,N643SW,72,75,47,-3,0,LAS,PHX,256,3,22,0,,0,0,0,0,0,0
2004,3,25,4,720,715,920,930,WN,2206,N692SW,60,75,45,-10,5,LAS,PHX,256,5,10,0,,0,0,0,0,0,0
2004,3,25,4,2005,1945,2215,2145,WN,2223,N398SW,70,60,55,30,20,LAS,PHX,256,3,12,0,,0,0,0,10,0,20
2004,3,25,4,1715,1715,1918,1925,WN,2445,N511,63,70,50,-7,0,LAS,PHX,256,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1235,1235,1445,1450,WN,2750,N504,70,75,49,-5,0,LAS,PHX,256,7,14,0,,0,0,0,0,0,0
2004,3,25,4,1222,1215,1930,1935,WN,641,N449,248,260,230,-5,7,LAS,RDU,2027,5,13,0,,0,0,0,0,0,0
2004,3,25,4,2130,2130,2244,2240,WN,104,N444,74,70,57,4,0,LAS,RNO,345,2,15,0,,0,0,0,0,0,0
2004,3,25,4,930,930,1040,1050,WN,225,N683,70,80,55,-10,0,LAS,RNO,345,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1025,1025,1150,1145,WN,644,N379SW,85,80,58,5,0,LAS,RNO,345,2,25,0,,0,0,0,0,0,0
2004,3,25,4,1230,1220,1352,1340,WN,920,N421,82,80,56,12,10,LAS,RNO,345,2,24,0,,0,0,0,0,0,0
2004,3,25,4,1145,1145,1307,1305,WN,962,N446,82,80,56,2,0,LAS,RNO,345,3,23,0,,0,0,0,0,0,0
2004,3,25,4,1615,1545,1733,1700,WN,1629,N680,78,75,56,33,30,LAS,RNO,345,3,19,0,,0,4,0,3,0,26
2004,3,25,4,1055,1055,1218,1215,WN,1738,N761,83,80,60,3,0,LAS,RNO,345,3,20,0,,0,0,0,0,0,0
2004,3,25,4,1725,1715,NA,1830,WN,2032,N350,NA,75,NA,NA,10,LAS,RNO,345,0,20,0,,1,0,0,0,0,0
2004,3,25,4,2005,1955,2140,2105,WN,2387,N724,95,70,60,35,10,LAS,RNO,345,20,15,0,,0,0,10,25,0,0
2004,3,25,4,725,725,831,840,WN,2650,N635SW,66,75,56,-9,0,LAS,RNO,345,4,6,0,,0,0,0,0,0,0
2004,3,25,4,645,645,755,800,WN,2774,N665WN,70,75,57,-5,0,LAS,RNO,345,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1835,1825,2052,1940,WN,2865,N418,137,75,60,72,10,LAS,RNO,345,7,70,0,,0,10,0,62,0,0
2004,3,25,4,1652,1645,1809,1800,WN,2967,N389SW,77,75,58,9,7,LAS,RNO,345,3,16,0,,0,0,0,0,0,0
2004,3,25,4,1245,1245,1400,1350,WN,101,N323,75,65,47,10,0,LAS,SAN,258,3,25,0,,0,0,0,0,0,0
2004,3,25,4,1345,1345,1458,1445,WN,120,N337,73,60,45,13,0,LAS,SAN,258,3,25,0,,0,0,0,0,0,0
2004,3,25,4,2305,2035,10,2135,WN,289,N350,65,60,45,155,150,LAS,SAN,258,5,15,0,,0,0,0,5,0,150
2004,3,25,4,615,615,720,715,WN,479,N384SW,65,60,44,5,0,LAS,SAN,258,2,19,0,,0,0,0,0,0,0
2004,3,25,4,1447,1440,1549,1540,WN,751,N760,62,60,46,9,7,LAS,SAN,258,2,14,0,,0,0,0,0,0,0
2004,3,25,4,1354,1315,1512,1420,WN,1017,N712SW,78,65,47,52,39,LAS,SAN,258,2,29,0,,0,39,0,13,0,0
2004,3,25,4,1654,1550,1750,1650,WN,1295,N774,56,60,45,60,64,LAS,SAN,258,3,8,0,,0,60,0,0,0,0
2004,3,25,4,1015,1015,1125,1120,WN,1592,N726,70,65,46,5,0,LAS,SAN,258,3,21,0,,0,0,0,0,0,0
2004,3,25,4,910,910,1007,1015,WN,1954,N328SW,57,65,45,-8,0,LAS,SAN,258,2,10,0,,0,0,0,0,0,0
2004,3,25,4,1827,1820,1932,1920,WN,2204,N656SW,65,60,47,12,7,LAS,SAN,258,2,16,0,,0,0,0,0,0,0
2004,3,25,4,2220,2210,2315,2310,WN,2608,N522,55,60,40,5,10,LAS,SAN,258,5,10,0,,0,0,0,0,0,0
2004,3,25,4,2012,1950,2117,2050,WN,2910,N718SW,65,60,48,27,22,LAS,SAN,258,3,14,0,,0,2,0,5,0,20
2004,3,25,4,1815,1815,2250,2245,WN,597,N754,155,150,135,5,0,LAS,SAT,1069,2,18,0,,0,0,0,0,0,0
2004,3,25,4,1245,1225,1722,1700,WN,606,N742,157,155,135,22,20,LAS,SAT,1069,2,20,0,,0,7,0,2,0,13
2004,3,25,4,800,800,1225,1230,WN,826,N361,145,150,125,-5,0,LAS,SAT,1069,5,15,0,,0,0,0,0,0,0
2004,3,25,4,1007,925,1451,1355,WN,2195,N657SW,164,150,136,56,42,LAS,SAT,1069,2,26,0,,0,6,0,14,0,36
2004,3,25,4,900,900,1515,1525,WN,2408,N401,195,205,180,-10,0,LAS,SDF,1624,2,13,0,,0,0,0,0,0,0
2004,3,25,4,725,725,942,1005,WN,117,N440,137,160,123,-23,0,LAS,SEA,866,4,10,0,,0,0,0,0,0,0
2004,3,25,4,2025,2015,2248,2250,WN,2125,N703SW,143,155,124,-2,10,LAS,SEA,866,4,15,0,,0,0,0,0,0,0
2004,3,25,4,1842,1830,2000,1955,WN,852,N391SW,78,85,63,5,12,LAS,SJC,386,2,13,0,,0,0,0,0,0,0
2004,3,25,4,1415,1415,1555,1540,WN,1345,N659SW,100,85,72,15,0,LAS,SJC,386,3,25,0,,0,0,0,15,0,0
2004,3,25,4,615,615,740,735,WN,1621,N501,85,80,70,5,0,LAS,SJC,386,5,10,0,,0,0,0,0,0,0
2004,3,25,4,2140,2140,2300,2300,WN,2921,N501,80,80,64,0,0,LAS,SJC,386,2,14,0,,0,0,0,0,0,0
2004,3,25,4,1045,1045,1210,1210,WN,2943,N315SW,85,85,69,0,0,LAS,SJC,386,4,12,0,,0,0,0,0,0,0
2004,3,25,4,950,950,1130,1115,WN,2998,N305SW,100,85,69,15,0,LAS,SJC,386,5,26,0,,0,0,0,15,0,0
2004,3,25,4,735,735,950,955,WN,301,N623SW,75,80,60,-5,0,LAS,SLC,368,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1148,1130,1412,1350,WN,885,N671SW,84,80,57,22,18,LAS,SLC,368,2,25,0,,0,3,0,4,0,15
2004,3,25,4,1400,1355,1628,1610,WN,982,N618WN,88,75,58,18,5,LAS,SLC,368,2,28,0,,0,0,0,18,0,0
2004,3,25,4,1620,1610,1840,1830,WN,1113,N684,80,80,58,10,10,LAS,SLC,368,2,20,0,,0,0,0,0,0,0
2004,3,25,4,835,835,1045,1050,WN,1763,N359,70,75,58,-5,0,LAS,SLC,368,2,10,0,,0,0,0,0,0,0
2004,3,25,4,2200,2200,13,15,WN,1878,N634SW,73,75,60,-2,0,LAS,SLC,368,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1058,1055,1318,1315,WN,2055,N662SW,80,80,55,3,3,LAS,SLC,368,3,22,0,,0,0,0,0,0,0
2004,3,25,4,2138,2130,2350,2345,WN,2996,N793,72,75,55,5,8,LAS,SLC,368,5,12,0,,0,0,0,0,0,0
2004,3,25,4,1145,1145,1315,1315,WN,543,N520,90,90,67,0,0,LAS,SMF,397,3,20,0,,0,0,0,0,0,0
2004,3,25,4,1230,1230,1403,1400,WN,633,N378SW,93,90,66,3,0,LAS,SMF,397,5,22,0,,0,0,0,0,0,0
2004,3,25,4,1725,1725,1903,1850,WN,753,N635SW,98,85,67,13,0,LAS,SMF,397,4,27,0,,0,0,0,0,0,0
2004,3,25,4,1115,1115,1243,1250,WN,2073,N770,88,95,68,-7,0,LAS,SMF,397,3,17,0,,0,0,0,0,0,0
2004,3,25,4,1705,1655,1825,1825,WN,2272,N600WN,80,90,67,0,10,LAS,SMF,397,2,11,0,,0,0,0,0,0,0
2004,3,25,4,830,830,948,955,WN,2313,N373,78,85,67,-7,0,LAS,SMF,397,3,8,0,,0,0,0,0,0,0
2004,3,25,4,2243,2155,5,2320,WN,2870,N661SW,82,85,64,45,48,LAS,SMF,397,3,15,0,,0,0,0,0,0,45
2004,3,25,4,1725,1725,1838,1825,WN,405,N513,73,60,44,13,0,LAS,SNA,226,4,25,0,,0,0,0,0,0,0
2004,3,25,4,740,740,845,845,WN,714,N742,65,65,40,0,0,LAS,SNA,226,5,20,0,,0,0,0,0,0,0
2004,3,25,4,1245,1245,1352,1350,WN,2029,N411,67,65,41,2,0,LAS,SNA,226,3,23,0,,0,0,0,0,0,0
2004,3,25,4,1650,1645,2155,2155,WN,736,N626SW,185,190,165,0,5,LAS,STL,1372,5,15,0,,0,0,0,0,0,0
2004,3,25,4,1720,1720,34,25,WN,2152,N710SW,254,245,227,9,0,LAS,TPA,1984,4,23,0,,0,0,0,0,0,0
2004,3,25,4,1913,1810,2330,2240,WN,1075,N743,137,150,128,50,63,LAS,TUL,1076,2,7,0,,0,9,0,0,0,41
2004,3,25,4,2135,2125,2347,2335,WN,1084,N349,72,70,55,12,10,LAS,TUS,365,2,15,0,,0,0,0,0,0,0
2004,3,25,4,1249,1200,1507,1420,WN,1974,N798,78,80,51,47,49,LAS,TUS,365,3,24,0,,0,23,0,0,0,24
2004,3,25,4,1528,1530,1738,1745,WN,2170,N514,70,75,60,-7,-2,LAS,TUS,365,1,9,0,,0,0,0,0,0,0
2004,3,25,4,1016,1000,1236,1220,WN,2431,N515,80,80,58,16,16,LAS,TUS,365,3,19,0,,0,16,0,0,0,0
2004,3,25,4,1450,1450,1735,1735,WN,440,N338,105,105,87,0,0,LAX,ABQ,677,3,15,0,,0,0,0,0,0,0
2004,3,25,4,840,840,1120,1125,WN,535,N620SW,100,105,85,-5,0,LAX,ABQ,677,5,10,0,,0,0,0,0,0,0
2004,3,25,4,2146,2110,15,2355,WN,778,N618WN,89,105,81,20,36,LAX,ABQ,677,3,5,0,,0,0,0,0,0,20
2004,3,25,4,1210,1210,1451,1455,WN,1593,N635SW,101,105,86,-4,0,LAX,ABQ,677,4,11,0,,0,0,0,0,0,0
2004,3,25,4,2055,2025,2340,2310,WN,1935,N652SW,105,105,90,30,30,LAX,ABQ,677,5,10,0,,0,0,0,0,0,30
2004,3,25,4,650,650,928,935,WN,2069,N799,98,105,84,-7,0,LAX,ABQ,677,5,9,0,,0,0,0,0,0,0
2004,3,25,4,1330,1310,1812,1755,WN,260,N400,162,165,148,17,20,LAX,AUS,1242,4,10,0,,0,3,0,0,0,14
2004,3,25,4,645,645,1225,1230,WN,114,N425,220,225,205,-5,0,LAX,BNA,1797,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1215,1215,1755,1800,WN,2575,N746SW,220,225,203,-5,0,LAX,BNA,1797,3,14,0,,0,0,0,0,0,0
2004,3,25,4,1558,1540,2130,2125,WN,2658,N419,212,225,202,5,18,LAX,BNA,1797,5,5,0,,0,0,0,0,0,0
2004,3,25,4,935,935,1713,1725,WN,2211,N741,278,290,262,-12,0,LAX,BWI,2329,3,13,0,,0,0,0,0,0,0
2004,3,25,4,1225,1225,1954,2020,WN,2323,N438,269,295,260,-26,0,LAX,BWI,2329,4,5,0,,0,0,0,0,0,0
2004,3,25,4,1410,1405,1650,1650,WN,692,N683,100,105,87,0,5,LAX,ELP,714,4,9,0,,0,0,0,0,0,0
2004,3,25,4,1805,1805,2045,2050,WN,1423,N397SW,100,105,88,-5,0,LAX,ELP,714,2,10,0,,0,0,0,0,0,0
2004,3,25,4,2048,2030,2323,2315,WN,1498,N390SW,95,105,87,8,18,LAX,ELP,714,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1044,1030,1327,1315,WN,2889,N646SW,103,105,90,12,14,LAX,ELP,714,2,11,0,,0,0,0,0,0,0
2004,3,25,4,820,820,1318,1325,WN,1247,N694SW,178,185,167,-7,0,LAX,HOU,1390,3,8,0,,0,0,0,0,0,0
2004,3,25,4,740,740,1420,1430,WN,1002,N405,220,230,204,-10,0,LAX,IND,1814,8,8,0,,0,0,0,0,0,0
2004,3,25,4,2010,2005,2108,2105,WN,104,N444,58,60,44,3,5,LAX,LAS,236,4,10,0,,0,0,0,0,0,0
2004,3,25,4,2035,2035,2130,2135,WN,323,N634SW,55,60,42,-5,0,LAX,LAS,236,3,10,0,,0,0,0,0,0,0
2004,3,25,4,810,810,904,910,WN,366,N728SW,54,60,42,-6,0,LAX,LAS,236,2,10,0,,0,0,0,0,0,0
2004,3,25,4,1925,1910,2020,2010,WN,495,N366,55,60,40,10,15,LAX,LAS,236,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1225,1215,1333,1315,WN,592,N607SW,68,60,45,18,10,LAX,LAS,236,3,20,0,,0,0,0,13,0,5
2004,3,25,4,1525,1515,1615,1615,WN,736,N626SW,50,60,39,0,10,LAX,LAS,236,3,8,0,,0,0,0,0,0,0
2004,3,25,4,2301,2220,2352,2320,WN,738,N672SW,51,60,39,32,41,LAX,LAS,236,5,7,0,,0,0,0,0,0,32
2004,3,25,4,2110,2110,2204,2210,WN,745,N775,54,60,41,-6,0,LAX,LAS,236,4,9,0,,0,0,0,0,0,0
2004,3,25,4,635,635,730,735,WN,826,N361,55,60,40,-5,0,LAX,LAS,236,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1500,1440,1600,1540,WN,1113,N684,60,60,40,20,20,LAX,LAS,236,5,15,0,,0,6,0,0,0,14
2004,3,25,4,925,925,1027,1025,WN,1125,N326,62,60,44,2,0,LAX,LAS,236,5,13,0,,0,0,0,0,0,0
2004,3,25,4,1833,1620,1933,1720,WN,1206,N756,60,60,43,133,133,LAX,LAS,236,5,12,0,,0,0,0,5,0,128
2004,3,25,4,1739,1720,1834,1820,WN,1559,N450,55,60,40,14,19,LAX,LAS,236,9,6,0,,0,0,0,0,0,0
2004,3,25,4,1105,1105,1216,1205,WN,1888,N615SW,71,60,49,11,0,LAX,LAS,236,2,20,0,,0,0,0,0,0,0
2004,3,25,4,1850,1815,1947,1915,WN,2545,N369,57,60,46,32,35,LAX,LAS,236,3,8,0,,0,9,0,0,0,23
2004,3,25,4,1403,1345,1855,1850,WN,336,N757,172,185,160,5,18,LAX,MCI,1363,5,7,0,,0,0,0,0,0,0
2004,3,25,4,1733,1720,2235,2225,WN,624,N330SW,182,185,167,10,13,LAX,MCI,1363,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1546,1525,2035,2025,WN,1859,N781,169,180,157,10,21,LAX,MCI,1363,5,7,0,,0,0,0,0,0,0
2004,3,25,4,1210,1200,1708,1705,WN,1869,N772,178,185,158,3,10,LAX,MCI,1363,5,15,0,,0,0,0,0,0,0
2004,3,25,4,830,830,1321,1335,WN,1979,N789,171,185,157,-14,0,LAX,MCI,1363,4,10,0,,0,0,0,0,0,0
2004,3,25,4,705,705,1245,1255,WN,1131,N777,220,230,197,-10,0,LAX,MDW,1750,11,12,0,,0,0,0,0,0,0
2004,3,25,4,1745,1750,2308,2335,WN,1383,N428,203,225,196,-27,-5,LAX,MDW,1750,4,3,0,,0,0,0,0,0,0
2004,3,25,4,1055,1045,1655,1635,WN,2143,N734SW,240,230,197,20,10,LAX,MDW,1750,5,38,0,,0,0,0,15,0,5
2004,3,25,4,1155,1140,1715,1705,WN,1814,N701GS,200,205,185,10,15,LAX,MSY,1671,10,5,0,,0,0,0,0,0,0
2004,3,25,4,1100,1100,1211,1215,WN,261,N707SA,71,75,61,-4,0,LAX,OAK,337,2,8,0,,0,0,0,0,0,0
2004,3,25,4,1530,1530,1710,1640,WN,524,N709SW,100,70,70,30,0,LAX,OAK,337,22,8,0,,0,0,0,30,0,0
2004,3,25,4,800,800,915,915,WN,530,N644SW,75,75,60,0,0,LAX,OAK,337,5,10,0,,0,0,0,0,0,0
2004,3,25,4,930,930,1041,1040,WN,801,N391SW,71,70,60,1,0,LAX,OAK,337,2,9,0,,0,0,0,0,0,0
2004,3,25,4,1230,1230,1355,1345,WN,846,N764,85,75,67,10,0,LAX,OAK,337,3,15,0,,0,0,0,0,0,0
2004,3,25,4,1440,1430,1600,1540,WN,866,N510,80,70,65,20,10,LAX,OAK,337,5,10,0,,0,10,0,10,0,0
2004,3,25,4,1708,1700,1813,1815,WN,995,N793,65,75,57,-2,8,LAX,OAK,337,3,5,0,,0,0,0,0,0,0
2004,3,25,4,600,600,710,715,WN,1070,N309SW,70,75,57,-5,0,LAX,OAK,337,5,8,0,,0,0,0,0,0,0
2004,3,25,4,NA,2030,NA,2145,WN,1122,0,NA,75,NA,NA,NA,LAX,OAK,337,0,0,1,B,0,0,0,0,0,0
2004,3,25,4,830,830,940,945,WN,1210,N680,70,75,60,-5,0,LAX,OAK,337,2,8,0,,0,0,0,0,0,0
2004,3,25,4,1619,1600,1729,1715,WN,1216,N719SW,70,75,58,14,19,LAX,OAK,337,4,8,0,,0,0,0,0,0,0
2004,3,25,4,1930,1930,2040,2045,WN,1241,N616SW,70,75,58,-5,0,LAX,OAK,337,2,10,0,,0,0,0,0,0,0
2004,3,25,4,1348,1330,1505,1445,WN,1809,N343,77,75,70,20,18,LAX,OAK,337,2,5,0,,0,15,0,2,0,3
2004,3,25,4,1855,1800,2005,1915,WN,2020,N310,70,75,60,50,55,LAX,OAK,337,5,5,0,,0,10,0,0,0,40
2004,3,25,4,730,730,845,845,WN,2185,N397SW,75,75,65,0,0,LAX,OAK,337,5,5,0,,0,0,0,0,0,0
2004,3,25,4,700,700,811,815,WN,2192,N400,71,75,61,-4,0,LAX,OAK,337,2,8,0,,0,0,0,0,0,0
2004,3,25,4,2000,2000,2115,2115,WN,2218,N799,75,75,59,0,0,LAX,OAK,337,3,13,0,,0,0,0,0,0,0
2004,3,25,4,2222,2200,2326,2310,WN,2340,N764,64,70,56,16,22,LAX,OAK,337,3,5,0,,0,13,0,0,0,3
2004,3,25,4,1858,1900,2002,2015,WN,2346,N353,64,75,55,-13,-2,LAX,OAK,337,4,5,0,,0,0,0,0,0,0
2004,3,25,4,1200,1200,1327,1310,WN,2673,N314SW,87,70,65,17,0,LAX,OAK,337,7,15,0,,0,0,0,17,0,0
2004,3,25,4,2130,2130,2233,2240,WN,2706,N436,63,70,53,-7,0,LAX,OAK,337,5,5,0,,0,0,0,0,0,0
2004,3,25,4,1500,1500,1625,1610,WN,2784,N629SW,85,70,70,15,0,LAX,OAK,337,5,10,0,,0,0,0,15,0,0
2004,3,25,4,830,830,1030,1045,WN,119,N505,60,75,52,-15,0,LAX,PHX,370,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1800,1800,2013,2020,WN,236,N315SW,73,80,60,-7,0,LAX,PHX,370,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1118,1100,1339,1320,WN,490,N766,81,80,56,19,18,LAX,PHX,370,6,19,0,,0,15,0,1,0,3
2004,3,25,4,1230,1230,1445,1450,WN,762,N675,75,80,58,-5,0,LAX,PHX,370,7,10,0,,0,0,0,0,0,0
2004,3,25,4,1700,1630,1909,1845,WN,792,N452,69,75,57,24,30,LAX,PHX,370,7,5,0,,0,8,0,0,0,16
2004,3,25,4,700,700,920,925,WN,1317,N398SW,80,85,55,-5,0,LAX,PHX,370,3,22,0,,0,0,0,0,0,0
2004,3,25,4,940,930,1200,1145,WN,1339,N358,80,75,65,15,10,LAX,PHX,370,5,10,0,,0,5,0,5,0,5
2004,3,25,4,2130,2100,2338,2310,WN,1437,N510,68,70,58,28,30,LAX,PHX,370,2,8,0,,0,0,0,0,0,28
2004,3,25,4,1415,1400,1630,1620,WN,1473,N376,75,80,60,10,15,LAX,PHX,370,10,5,0,,0,0,0,0,0,0
2004,3,25,4,1713,1700,1927,1915,WN,1891,N651SW,74,75,60,12,13,LAX,PHX,370,7,7,0,,0,0,0,0,0,0
2004,3,25,4,2055,2000,2308,2210,WN,2186,N734SW,73,70,59,58,55,LAX,PHX,370,6,8,0,,0,1,0,3,0,54
2004,3,25,4,2207,2130,13,2345,WN,2484,N337,66,75,58,28,37,LAX,PHX,370,3,5,0,,0,5,0,0,0,23
2004,3,25,4,600,600,817,810,WN,2747,N410,77,70,55,7,0,LAX,PHX,370,17,5,0,,0,0,0,0,0,0
2004,3,25,4,1330,1330,1539,1550,WN,2916,N733SW,69,80,55,-11,0,LAX,PHX,370,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1210,1205,1322,1320,WN,142,N648SW,72,75,60,2,5,LAX,RNO,390,3,9,0,,0,0,0,0,0,0
2004,3,25,4,715,715,834,830,WN,1449,N502,79,75,61,4,0,LAX,RNO,390,3,15,0,,0,0,0,0,0,0
2004,3,25,4,1957,1840,2111,1955,WN,2838,N387SW,74,75,65,76,77,LAX,RNO,390,4,5,0,,0,0,51,0,0,25
2004,3,25,4,1623,1610,2054,2050,WN,188,N392SW,151,160,142,4,13,LAX,SAT,1210,2,7,0,,0,0,0,0,0,0
2004,3,25,4,625,625,730,735,WN,116,N748SW,65,70,53,-5,0,LAX,SJC,308,5,7,0,,0,0,0,0,0,0
2004,3,25,4,1930,1925,2034,2030,WN,216,N360,64,65,50,4,5,LAX,SJC,308,2,12,0,,0,0,0,0,0,0
2004,3,25,4,1435,1435,1538,1540,WN,403,N428,63,65,55,-2,0,LAX,SJC,308,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1505,1505,1618,1610,WN,631,N661SW,73,65,57,8,0,LAX,SJC,308,5,11,0,,0,0,0,0,0,0
2004,3,25,4,1905,1830,2003,1935,WN,979,N337,58,65,50,28,35,LAX,SJC,308,3,5,0,,0,4,0,0,0,24
2004,3,25,4,940,940,1047,1045,WN,1132,N678,67,65,53,2,0,LAX,SJC,308,2,12,0,,0,0,0,0,0,0
2004,3,25,4,1035,1035,1140,1140,WN,1516,N408,65,65,55,0,0,LAX,SJC,308,4,6,0,,0,0,0,0,0,0
2004,3,25,4,1250,1245,1350,1350,WN,1634,N522,60,65,50,0,5,LAX,SJC,308,3,7,0,,0,0,0,0,0,0
2004,3,25,4,750,745,857,850,WN,1783,N350,67,65,56,7,5,LAX,SJC,308,3,8,0,,0,0,0,0,0,0
2004,3,25,4,1735,1715,1840,1820,WN,1816,N652SW,65,65,50,20,20,LAX,SJC,308,5,10,0,,0,0,0,0,0,20
2004,3,25,4,1135,1135,1236,1240,WN,1835,N452,61,65,52,-4,0,LAX,SJC,308,2,7,0,,0,0,0,0,0,0
2004,3,25,4,2125,2125,2223,2230,WN,1939,N766,58,65,50,-7,0,LAX,SJC,308,3,5,0,,0,0,0,0,0,0
2004,3,25,4,2015,2005,2110,2110,WN,2187,N502,55,65,47,0,10,LAX,SJC,308,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1700,1645,1809,1750,WN,2368,N503,69,65,58,19,15,LAX,SJC,308,3,8,0,,0,3,0,4,0,12
2004,3,25,4,1625,1620,1858,1900,WN,584,N745SW,93,100,81,-2,5,LAX,SLC,590,6,6,0,,0,0,0,0,0,0
2004,3,25,4,1016,1010,1245,1250,WN,635,N510,89,100,80,-5,6,LAX,SLC,590,2,7,0,,0,0,0,0,0,0
2004,3,25,4,2039,2020,2310,2300,WN,1517,N728SW,91,100,79,10,19,LAX,SLC,590,5,7,0,,0,0,0,0,0,0
2004,3,25,4,1325,1325,1605,1610,WN,1748,N620SW,100,105,85,-5,0,LAX,SLC,590,5,10,0,,0,0,0,0,0,0
2004,3,25,4,2110,2110,2215,2225,WN,85,N407,65,75,55,-10,0,LAX,SMF,373,3,7,0,,0,0,0,0,0,0
2004,3,25,4,1850,1850,1958,2005,WN,115,N713SW,68,75,58,-7,0,LAX,SMF,373,4,6,0,,0,0,0,0,0,0
2004,3,25,4,1445,1425,1600,1540,WN,130,N630WN,75,75,60,20,20,LAX,SMF,373,5,10,0,,0,0,0,0,0,20
2004,3,25,4,640,640,754,755,WN,576,N394SW,74,75,65,-1,0,LAX,SMF,373,2,7,0,,0,0,0,0,0,0
2004,3,25,4,1105,1105,1223,1220,WN,1079,N756,78,75,62,3,0,LAX,SMF,373,3,13,0,,0,0,0,0,0,0
2004,3,25,4,2025,2015,2135,2130,WN,1257,N786,70,75,60,5,10,LAX,SMF,373,5,5,0,,0,0,0,0,0,0
2004,3,25,4,1115,1020,1228,1135,WN,1845,N685,73,75,60,53,55,LAX,SMF,373,3,10,0,,0,0,0,0,0,53
2004,3,25,4,1827,1750,1938,1905,WN,2105,N618WN,71,75,59,33,37,LAX,SMF,373,3,9,0,,0,5,0,0,0,28
2004,3,25,4,855,855,1017,1010,WN,2441,N364,82,75,65,7,0,LAX,SMF,373,4,13,0,,0,0,0,0,0,0
2004,3,25,4,700,700,1208,1235,WN,1631,N762,188,215,177,-27,0,LAX,STL,1593,4,7,0,,0,0,0,0,0,0
2004,3,25,4,2000,1910,2213,2125,WN,840,N687SW,73,75,65,48,50,LAX,TUS,451,4,4,0,,0,0,0,0,0,48
2004,3,25,4,1055,1055,1337,1315,WN,1130,N684,102,80,65,22,0,LAX,TUS,451,2,35,0,,0,0,0,22,0,0
2004,3,25,4,750,750,1004,1010,WN,1616,N346,74,80,63,-6,0,LAX,TUS,451,2,9,0,,0,0,0,0,0,0
2004,3,25,4,1635,1630,1846,1845,WN,2004,N502,71,75,65,1,5,LAX,TUS,451,2,4,0,,0,0,0,0,0,0
2004,3,25,4,1420,1410,1633,1625,WN,2226,N315SW,73,75,63,8,10,LAX,TUS,451,3,7,0,,0,0,0,0,0,0
2004,3,25,4,805,805,803,805,WN,785,N82SW,58,60,50,-2,0,LBB,ABQ,289,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1855,1855,1855,1855,WN,1793,N504,60,60,47,0,0,LBB,ABQ,289,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1425,1425,1525,1530,WN,158,N331,60,65,45,-5,0,LBB,AUS,341,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1120,1120,1225,1225,WN,2233,N90SW,65,65,51,0,0,LBB,AUS,341,2,12,0,,0,0,0,0,0,0
2004,3,25,4,1205,1205,1303,1300,WN,29,N399WN,58,55,45,3,0,LBB,DAL,293,6,7,0,,0,0,0,0,0,0
2004,3,25,4,1805,1805,1905,1905,WN,53,N326,60,60,48,0,0,LBB,DAL,293,5,7,0,,0,0,0,0,0,0
2004,3,25,4,2015,2015,2110,2110,WN,61,N702,55,55,46,0,0,LBB,DAL,293,2,7,0,,0,0,0,0,0,0
2004,3,25,4,910,910,1013,1010,WN,127,N317SW,63,60,52,3,0,LBB,DAL,293,3,8,0,,0,0,0,0,0,0
2004,3,25,4,1350,1350,1450,1450,WN,273,N91SW,60,60,50,0,0,LBB,DAL,293,2,8,0,,0,0,0,0,0,0
2004,3,25,4,1927,1915,2024,2010,WN,392,N643SW,57,55,49,14,12,LBB,DAL,293,2,6,0,,0,0,0,0,0,0
2004,3,25,4,600,600,655,700,WN,710,N73SW,55,60,44,-5,0,LBB,DAL,293,5,6,0,,0,0,0,0,0,0
2004,3,25,4,1610,1610,1710,1710,WN,2649,N93SW,60,60,48,0,0,LBB,DAL,293,5,7,0,,0,0,0,0,0,0
2004,3,25,4,1750,1750,1744,1750,WN,1944,N714CB,54,60,45,-6,0,LBB,ELP,295,3,6,0,,0,0,0,0,0,0
